data_id,vehicle_id,driving_vehicle_speed,nearby_vehicle_speed,nearby_vehicle_distance,latitude,longitude,is_rash,datetime
1018,1,68.72,30.29,0.07,12.97831,80.24787,1,2023-02-11 20:40:00
1019,1,46.65,59.76,0.88,12.98373,80.24352,0,2023-02-11 20:40:00
1020,1,2.87,67.48,1.68,12.90429,80.22024,0,2023-02-11 20:40:00
1021,1,21.17,79.66,1.69,13.06983,80.2057,0,2023-02-11 20:40:00
1022,1,40.09,29.33,0.57,12.96153,80.15088,1,2023-02-11 20:40:00
1023,1,34.74,41.41,1.9,13.08339,80.22316,1,2023-02-11 20:40:00
1024,1,43.31,69.11,1.41,12.95122,80.19463,0,2023-02-11 20:40:00
1025,1,70.42,30.38,1.73,12.92084,80.12413,1,2023-02-11 20:40:00
1026,1,6.47,46.65,1.44,13.0221,80.16682,0,2023-02-11 20:40:00
1027,1,15.22,58.57,0.59,12.88572,80.24966,0,2023-02-11 20:40:00
1028,1,9.75,35.61,1.43,13.07493,80.22193,0,2023-02-11 20:40:00
1029,1,51.99,3.34,1.52,13.10522,80.15087,1,2023-02-11 20:40:00
1030,1,2.51,45.87,0.62,13.01265,80.12834,0,2023-02-11 20:40:00
1031,1,29.31,55.47,0.79,12.89319,80.17462,0,2023-02-11 20:40:00
1032,1,55.6,44.91,0.59,13.07972,80.1626,1,2023-02-11 20:40:00
1033,1,49.08,30.02,1.74,13.09925,80.1355,1,2023-02-11 20:40:00
1034,1,57.28,33.71,1.89,12.93052,80.15758,1,2023-02-11 20:40:00
1035,1,36.31,18.29,0.51,13.10867,80.20698,1,2023-02-11 20:40:00
1036,1,73.42,35.12,1.52,13.04994,80.20524,1,2023-02-11 20:40:00
1037,1,55.58,52.05,0.06,13.03386,80.16758,1,2023-02-11 20:40:00
1038,1,25.11,9.53,1.7,13.1142,80.19364,1,2023-02-11 20:40:00
1039,1,14.69,36.82,0.66,12.95707,80.1354,0,2023-02-11 20:40:00
1040,1,10.09,23.23,0.5,13.07864,80.13352,0,2023-02-11 20:40:00
1041,1,51.94,56.05,0.95,12.91157,80.17452,0,2023-02-11 20:40:00
1042,1,59.92,13.63,1.62,13.09784,80.16708,1,2023-02-11 20:40:00
1043,1,76.94,19.88,1.91,13.09971,80.19958,1,2023-02-11 20:40:00
1044,1,39.26,64.9,1.59,13.04434,80.15474,1,2023-02-11 20:40:00
1045,1,50.56,61.68,0.78,13.08676,80.17377,0,2023-02-11 20:40:00
1046,1,71.24,5.66,0.67,12.97377,80.20952,1,2023-02-11 20:40:00
1047,1,76.3,43.65,1.43,13.09091,80.19976,1,2023-02-11 20:40:00
1048,1,57.0,15.93,0.73,13.04945,80.13233,1,2023-02-11 20:40:00
1049,1,34.08,53.8,0.56,13.03984,80.14781,1,2023-02-11 20:40:00
1050,1,43.88,12.77,1.65,13.03738,80.14279,1,2023-02-11 20:40:00
1051,1,51.72,68.11,1.89,12.98427,80.2182,1,2023-02-11 20:40:00
1052,1,5.47,45.36,1.31,13.0412,80.18378,0,2023-02-11 20:40:00
1053,1,34.06,44.79,1.26,13.01733,80.22194,0,2023-02-11 20:40:00
1054,1,70.26,15.72,0.62,12.90819,80.13713,1,2023-02-11 20:40:00
1055,1,13.87,23.75,1.53,12.89995,80.14007,0,2023-02-11 20:40:00
1056,1,69.68,72.39,1.53,13.1107,80.23163,1,2023-02-11 20:40:00
1057,1,30.05,48.86,0.53,13.06426,80.20862,1,2023-02-11 20:40:00
1058,1,76.32,25.77,1.37,12.91542,80.20626,0,2023-02-11 20:40:00
1059,1,72.15,26.76,1.22,13.00746,80.21141,0,2023-02-11 20:40:00
1060,1,54.49,61.92,1.24,13.06749,80.22546,0,2023-02-11 20:40:00
1061,1,50.19,41.72,0.55,13.00133,80.22834,1,2023-02-11 20:40:00
1062,1,16.47,69.49,0.27,12.99313,80.14141,0,2023-02-11 20:40:00
1063,1,33.46,52.12,0.82,12.97513,80.18294,0,2023-02-11 20:40:00
1064,1,8.47,42.89,0.76,12.99689,80.2045,0,2023-02-11 20:40:00
1065,1,17.1,69.96,0.77,13.0095,80.1446,0,2023-02-11 20:40:00
1066,1,50.09,3.13,1.67,12.9724,80.15155,1,2023-02-11 20:40:00
1067,1,28.7,69.94,0.15,13.11574,80.18813,1,2023-02-11 20:40:00
1068,1,55.83,61.29,0.48,13.09823,80.24218,1,2023-02-11 20:40:00
1069,1,1.18,2.3,1.74,12.95014,80.2443,1,2023-02-11 20:40:00
1070,1,37.99,18.29,1.49,12.91559,80.17383,1,2023-02-11 20:40:00
1071,1,16.46,74.62,0.01,13.01832,80.1308,0,2023-02-11 20:40:00
1072,1,3.63,56.64,1.7,12.90072,80.1462,0,2023-02-11 20:40:00
1073,1,5.68,73.12,1.9,13.01172,80.18073,0,2023-02-11 20:40:00
1074,1,2.09,3.49,0.25,12.92677,80.1239,1,2023-02-11 20:40:00
1075,1,27.96,24.11,0.27,13.10791,80.18094,1,2023-02-11 20:40:00
1076,1,70.12,35.98,1.58,13.05275,80.12672,1,2023-02-11 20:40:00
1077,1,7.11,31.39,0.5,13.09576,80.23492,0,2023-02-11 20:40:00
1078,1,11.76,57.25,0.2,13.04591,80.12259,0,2023-02-11 20:40:00
1079,1,57.34,19.51,1.57,12.93552,80.13321,1,2023-02-11 20:40:00
1080,1,69.96,79.41,1.18,12.91267,80.21795,0,2023-02-11 20:40:00
1081,1,7.6,70.73,0.08,13.06784,80.19089,0,2023-02-11 20:40:00
1082,1,6.56,30.18,1.89,12.90136,80.23881,0,2023-02-11 20:40:00
1083,1,3.13,23.27,1.3,13.08078,80.2062,0,2023-02-11 20:40:00
1084,1,9.89,69.24,1.3,12.96337,80.21456,0,2023-02-11 20:40:00
1085,1,2.51,2.87,0.44,13.04497,80.1449,1,2023-02-11 20:40:00
1086,1,33.35,77.0,1.14,12.95726,80.14758,0,2023-02-11 20:40:00
1087,1,1.74,38.36,1.59,12.97389,80.17393,0,2023-02-11 20:40:00
1088,1,66.34,43.77,0.5,12.89467,80.12326,1,2023-02-11 20:40:00
1089,1,44.44,37.32,1.01,13.04141,80.22452,0,2023-02-11 20:40:00
1090,1,31.57,19.7,0.38,12.94275,80.19256,1,2023-02-11 20:40:00
1091,1,57.74,72.32,1.34,12.9482,80.23229,0,2023-02-11 20:40:00
1092,1,20.02,60.2,1.35,13.08088,80.20257,0,2023-02-11 20:40:00
1093,1,67.36,26.5,0.12,12.93818,80.20826,1,2023-02-11 20:40:00
1094,1,57.64,79.76,1.1,13.04906,80.12419,0,2023-02-11 20:40:00
1095,1,77.15,70.73,0.13,12.97604,80.23632,1,2023-02-11 20:40:00
1096,1,50.45,60.85,1.74,13.05618,80.24785,1,2023-02-11 20:40:00
1097,1,45.05,52.38,0.17,13.10838,80.22765,1,2023-02-11 20:40:00
1098,1,2.58,68.46,0.77,13.02501,80.21371,0,2023-02-11 20:40:00
1099,1,31.34,6.89,0.82,12.99042,80.21601,1,2023-02-11 20:40:00
1100,1,64.69,57.71,0.16,13.08632,80.12293,1,2023-02-11 20:40:00
1101,1,76.24,52.15,0.31,13.08285,80.21816,1,2023-02-12 20:40:00
1102,1,70.35,65.29,0.21,13.00376,80.20473,1,2023-02-12 20:40:00
1103,1,54.96,79.13,1.15,12.99352,80.23034,0,2023-02-12 20:40:00
1104,1,43.36,50.04,0.39,12.96079,80.25205,1,2023-02-12 20:40:00
1105,1,24.11,43.36,0.99,12.95322,80.13869,0,2023-02-12 20:40:00
1106,1,17.54,59.42,0.47,13.0134,80.2393,0,2023-02-12 20:40:00
1107,1,51.0,38.63,1.46,13.11184,80.25356,1,2023-02-12 20:40:00
1108,1,26.43,10.38,1.65,13.06544,80.20809,1,2023-02-12 20:40:00
1109,1,28.04,56.42,1.12,12.94551,80.14423,0,2023-02-12 20:40:00
1110,1,10.49,57.54,1.61,13.00166,80.1507,0,2023-02-12 20:40:00
1111,1,21.58,14.24,1.17,13.10102,80.19258,1,2023-02-12 20:40:00
1112,1,9.65,22.47,0.57,12.98773,80.19975,0,2023-02-12 20:40:00
1113,1,6.11,3.86,1.31,12.94175,80.20142,1,2023-02-12 20:40:00
1114,1,53.07,75.27,1.2,12.92,80.23567,0,2023-02-12 20:40:00
1115,1,5.41,13.48,1.59,12.89166,80.24023,0,2023-02-12 20:40:00
1116,1,30.87,28.01,0.45,12.97887,80.24122,1,2023-02-12 20:40:00
1117,1,44.36,43.63,0.07,13.02117,80.17645,1,2023-02-12 20:40:00
1118,1,15.65,28.94,0.29,13.03767,80.12533,0,2023-02-12 20:40:00
1119,1,65.98,46.89,0.87,13.11401,80.19223,0,2023-02-12 20:40:00
1120,1,4.09,3.44,1.23,12.97882,80.1468,1,2023-02-12 20:40:00
1121,1,8.42,41.77,0.97,12.93935,80.24452,0,2023-02-12 20:40:00
1122,1,62.82,67.7,1.7,13.06724,80.13914,1,2023-02-12 20:40:00
1123,1,68.86,12.97,0.08,13.04172,80.12892,1,2023-02-12 20:40:00
1124,1,76.9,33.28,0.44,13.03195,80.24941,1,2023-02-12 20:40:00
1125,1,45.17,46.36,1.51,13.11713,80.20244,1,2023-02-12 20:40:00
1126,1,79.83,62.56,0.91,12.93628,80.18267,0,2023-02-12 20:40:00
1127,1,42.68,13.25,0.84,13.02923,80.14757,1,2023-02-12 20:40:00
1128,1,60.65,42.1,1.25,12.94603,80.14029,0,2023-02-12 20:40:00
1129,1,36.65,59.55,0.95,12.90336,80.12301,0,2023-02-12 20:40:00
1130,1,9.18,28.21,0.78,13.0593,80.15949,0,2023-02-12 20:40:00
1131,1,51.71,62.34,1.87,13.10368,80.17463,1,2023-02-12 20:40:00
1132,1,40.36,27.57,1.84,13.09992,80.19428,1,2023-02-12 20:40:00
1133,1,9.85,44.5,1.2,12.97428,80.21693,0,2023-02-12 20:40:00
1134,1,15.1,55.54,0.58,13.01533,80.20909,0,2023-02-12 20:40:00
1135,1,46.71,59.41,1.44,12.88831,80.19725,1,2023-02-12 20:40:00
1136,1,31.11,6.66,1.04,13.077,80.1473,1,2023-02-12 20:40:00
1137,1,1.04,6.5,1.1,13.03392,80.21637,0,2023-02-12 20:40:00
1138,1,1.77,45.05,1.67,12.89197,80.17875,0,2023-02-12 20:40:00
1139,1,59.72,58.03,1.86,12.92178,80.12139,1,2023-02-12 20:40:00
1140,1,20.07,30.34,0.54,12.95787,80.25035,0,2023-02-12 20:40:00
1141,1,52.36,26.59,0.91,13.10047,80.23888,0,2023-02-12 20:40:00
1142,1,46.03,68.06,0.68,12.98707,80.18389,0,2023-02-12 20:40:00
1143,1,12.11,74.59,1.61,13.04865,80.16637,0,2023-02-12 20:40:00
1144,1,47.27,68.47,1.92,13.10142,80.20169,1,2023-02-12 20:40:00
1145,1,12.05,3.86,1.21,13.02169,80.17249,1,2023-02-12 20:40:00
1146,1,35.13,56.52,0.01,13.07789,80.19131,1,2023-02-12 20:40:00
1147,1,76.87,14.64,0.62,12.91231,80.14808,1,2023-02-12 20:40:00
1148,1,18.95,20.49,0.49,13.10861,80.14143,0,2023-02-12 20:40:00
1149,1,7.99,7.92,1.46,13.07785,80.16318,0,2023-02-12 20:40:00
1150,1,35.88,17.27,1.87,13.02446,80.1211,1,2023-02-12 20:40:00
1151,1,60.84,65.88,0.68,13.09271,80.1635,0,2023-02-12 20:40:00
1152,1,23.97,15.73,0.74,13.00718,80.1826,1,2023-02-12 20:40:00
1153,1,34.22,0.84,1.0,12.89974,80.2038,1,2023-02-12 20:40:00
1154,1,75.35,64.85,0.97,12.979,80.24673,0,2023-02-12 20:40:00
1155,1,71.03,16.9,0.63,13.11205,80.20266,1,2023-02-12 20:40:00
1156,1,64.15,7.71,1.51,12.89638,80.20321,1,2023-02-12 20:40:00
1157,1,65.86,73.59,0.68,12.99154,80.1308,0,2023-02-12 20:40:00
1158,1,42.47,10.4,0.76,12.95692,80.24385,1,2023-02-12 20:40:00
1159,1,66.59,42.85,1.13,12.98283,80.24141,0,2023-02-12 20:40:00
1160,1,41.35,38.45,1.62,12.8847,80.17088,1,2023-02-12 20:40:00
1161,1,21.78,19.18,1.36,13.11061,80.24853,0,2023-02-12 20:40:00
1162,1,13.78,21.59,0.83,13.01513,80.125,0,2023-02-12 20:40:00
1163,1,2.73,52.53,1.91,13.01275,80.15874,0,2023-02-12 20:40:00
1164,1,53.89,78.58,0.42,12.96519,80.15286,1,2023-02-12 20:40:00
1165,1,14.56,16.11,1.27,13.00331,80.14605,0,2023-02-12 20:40:00
1166,1,25.6,18.23,0.24,12.96665,80.13581,1,2023-02-12 20:40:00
1167,1,59.09,53.08,0.54,12.95688,80.12649,1,2023-02-12 20:40:00
1168,1,42.71,47.47,0.46,12.92172,80.24425,1,2023-02-12 20:40:00
1169,1,40.69,66.11,0.1,13.0095,80.20851,1,2023-02-12 20:40:00
1170,1,22.57,20.23,1.14,12.90606,80.21742,1,2023-02-12 20:40:00
1171,1,60.83,72.2,1.06,13.08416,80.15708,0,2023-02-12 20:40:00
1172,1,19.21,7.49,1.04,13.07908,80.18869,1,2023-02-12 20:40:00
1173,1,4.6,2.81,1.84,13.04853,80.24455,1,2023-02-12 20:40:00
1174,1,67.21,27.2,1.36,12.98824,80.21643,0,2023-02-12 20:40:00
1175,1,71.86,21.87,0.53,12.90901,80.19077,1,2023-02-12 20:40:00
1176,1,61.82,15.07,0.78,13.06859,80.24638,1,2023-02-12 20:40:00
1177,1,38.15,28.69,1.79,13.05205,80.12484,1,2023-02-12 20:40:00
1178,1,28.76,49.88,0.85,13.02762,80.13563,0,2023-02-12 20:40:00
1179,1,37.41,46.42,1.55,12.9512,80.13767,1,2023-02-12 20:40:00
1180,1,26.56,22.0,0.7,12.94005,80.15221,1,2023-02-12 20:40:00
1181,1,62.53,11.12,0.22,12.91821,80.15958,1,2023-02-12 20:40:00
1182,1,46.22,26.55,1.97,12.90472,80.24008,1,2023-02-12 20:40:00
1183,1,2.95,17.72,0.1,13.025,80.22549,0,2023-02-12 20:40:00
1184,1,59.85,20.48,1.78,13.11865,80.12949,1,2023-02-12 20:40:00
1185,1,52.66,36.18,0.56,13.01773,80.22334,1,2023-02-12 20:40:00
1186,1,60.25,71.16,0.92,13.0079,80.15169,0,2023-02-12 20:40:00
1187,1,40.35,66.62,0.28,13.10441,80.25017,1,2023-02-12 20:40:00
1188,1,19.1,70.7,0.66,13.04755,80.14461,0,2023-02-12 20:40:00
1189,1,57.78,44.01,0.68,12.9807,80.24251,0,2023-02-12 20:40:00
1190,1,27.79,57.16,1.56,12.91606,80.15451,1,2023-02-12 20:40:00
1191,1,1.76,38.11,0.25,12.93045,80.13654,0,2023-02-12 20:40:00
1192,1,33.77,32.81,0.13,12.98345,80.2043,1,2023-02-12 20:40:00
1193,1,8.15,77.24,0.2,13.07863,80.17508,0,2023-02-12 20:40:00
1194,1,42.12,43.51,1.7,13.08029,80.12365,1,2023-02-12 20:40:00
1195,1,19.22,30.94,1.79,12.92863,80.22228,0,2023-02-12 20:40:00
1196,1,75.91,55.62,0.95,13.03437,80.16453,0,2023-02-12 20:40:00
1197,1,34.99,22.82,0.6,13.11124,80.21278,1,2023-02-12 20:40:00
1198,1,35.51,35.63,1.5,13.03466,80.22348,1,2023-02-12 20:40:00
1199,1,17.42,17.31,0.42,12.95301,80.2458,0,2023-02-12 20:40:00
1200,1,49.27,76.71,0.09,12.91873,80.13891,1,2023-02-12 20:40:00
1201,1,61.17,72.45,0.8,12.97428,80.16601,0,2023-02-13 20:40:00
1202,1,28.02,0.34,0.45,12.97976,80.21046,1,2023-02-13 20:40:00
1203,1,4.63,75.23,1.93,12.88813,80.2308,0,2023-02-13 20:40:00
1204,1,41.2,69.51,0.03,13.08905,80.24956,1,2023-02-13 20:40:00
1205,1,46.37,70.19,1.28,12.99243,80.15649,0,2023-02-13 20:40:00
1206,1,5.99,52.27,1.44,12.98938,80.25117,0,2023-02-13 20:40:00
1207,1,60.42,33.06,0.72,12.95008,80.24462,0,2023-02-13 20:40:00
1208,1,58.44,54.26,1.26,12.88933,80.15798,0,2023-02-13 20:40:00
1209,1,21.53,27.22,1.83,12.96396,80.22855,0,2023-02-13 20:40:00
1210,1,67.08,59.81,0.13,13.04517,80.22244,1,2023-02-13 20:40:00
1211,1,61.07,62.39,0.71,12.9247,80.16707,1,2023-02-13 20:40:00
1212,1,1.01,22.3,1.4,13.11536,80.22084,0,2023-02-13 20:40:00
1213,1,6.98,29.43,1.48,12.95136,80.24317,0,2023-02-13 20:40:00
1214,1,57.65,9.74,0.86,12.99368,80.19792,1,2023-02-13 20:40:00
1215,1,7.89,25.96,0.26,12.91226,80.20358,0,2023-02-13 20:40:00
1216,1,77.17,52.17,0.3,13.10316,80.19781,1,2023-02-13 20:40:00
1217,1,72.91,44.19,1.89,12.99277,80.14219,1,2023-02-13 20:40:00
1218,1,66.5,24.34,0.92,12.88468,80.17968,1,2023-02-13 20:40:00
1219,1,36.73,70.35,1.92,12.97253,80.22776,1,2023-02-13 20:40:00
1220,1,53.13,58.19,1.01,13.05211,80.16686,0,2023-02-13 20:40:00
1221,1,61.02,18.22,0.97,13.08613,80.15972,1,2023-02-13 20:40:00
1222,1,0.71,66.81,1.91,12.94219,80.15774,0,2023-02-13 20:40:00
1223,1,17.92,23.19,1.06,13.10418,80.12815,0,2023-02-13 20:40:00
1224,1,79.22,48.24,0.04,13.01248,80.19205,1,2023-02-13 20:40:00
1225,1,44.53,58.5,1.07,12.88615,80.17755,0,2023-02-13 20:40:00
1226,1,43.41,62.44,1.93,13.00931,80.14308,1,2023-02-13 20:40:00
1227,1,53.14,19.84,1.47,13.06748,80.14376,1,2023-02-13 20:40:00
1228,1,4.23,3.16,0.18,12.9095,80.21877,1,2023-02-13 20:40:00
1229,1,0.17,6.85,0.63,13.10237,80.20866,0,2023-02-13 20:40:00
1230,1,1.38,59.8,1.32,13.01082,80.188,0,2023-02-13 20:40:00
1231,1,60.85,32.23,0.49,13.06443,80.22497,1,2023-02-13 20:40:00
1232,1,12.93,15.52,0.67,13.03185,80.19712,0,2023-02-13 20:40:00
1233,1,33.85,27.01,0.44,13.06741,80.22373,1,2023-02-13 20:40:00
1234,1,46.91,58.83,1.75,12.95693,80.18074,1,2023-02-13 20:40:00
1235,1,24.39,51.1,0.76,13.09096,80.19957,0,2023-02-13 20:40:00
1236,1,29.03,48.24,0.84,13.10597,80.22156,0,2023-02-13 20:40:00
1237,1,59.31,70.19,0.82,12.88459,80.14416,0,2023-02-13 20:40:00
1238,1,48.54,53.82,1.28,12.99458,80.13834,0,2023-02-13 20:40:00
1239,1,77.16,43.67,1.23,13.01329,80.17826,0,2023-02-13 20:40:00
1240,1,9.38,72.92,0.83,12.98163,80.13002,0,2023-02-13 20:40:00
1241,1,55.79,11.05,1.61,13.08784,80.18294,1,2023-02-13 20:40:00
1242,1,48.04,60.94,0.87,12.9618,80.15265,0,2023-02-13 20:40:00
1243,1,27.79,53.08,0.93,12.92354,80.23728,0,2023-02-13 20:40:00
1244,1,14.51,35.95,1.01,13.11965,80.15362,0,2023-02-13 20:40:00
1245,1,0.8,59.83,1.02,12.98576,80.2332,0,2023-02-13 20:40:00
1246,1,49.89,16.87,1.51,13.03588,80.15039,1,2023-02-13 20:40:00
1247,1,63.44,61.42,0.81,12.97855,80.17164,0,2023-02-13 20:40:00
1248,1,74.87,49.57,0.48,12.98307,80.23669,1,2023-02-13 20:40:00
1249,1,49.79,50.79,1.73,13.02055,80.23769,1,2023-02-13 20:40:00
1250,1,1.65,72.42,0.74,12.89563,80.16121,0,2023-02-13 20:40:00
1251,1,22.61,7.38,1.12,12.99542,80.13126,1,2023-02-13 20:40:00
1252,1,78.72,23.04,1.38,12.94328,80.12324,1,2023-02-13 20:40:00
1253,1,67.55,70.83,1.32,13.05221,80.20299,0,2023-02-13 20:40:00
1254,1,54.57,70.22,1.45,13.07837,80.18592,1,2023-02-13 20:40:00
1255,1,25.14,34.35,1.13,12.88529,80.24021,0,2023-02-13 20:40:00
1256,1,21.35,32.85,1.49,13.05667,80.23715,0,2023-02-13 20:40:00
1257,1,4.73,59.7,0.2,12.99402,80.23892,0,2023-02-13 20:40:00
1258,1,41.29,48.39,0.74,12.90362,80.23354,0,2023-02-13 20:40:00
1259,1,31.26,25.18,0.78,13.05797,80.21084,0,2023-02-13 20:40:00
1260,1,18.54,4.05,0.58,12.99681,80.24765,1,2023-02-13 20:40:00
1261,1,28.31,31.49,0.63,12.94698,80.15118,1,2023-02-13 20:40:00
1262,1,63.04,28.5,1.2,13.10551,80.24481,0,2023-02-13 20:40:00
1263,1,12.26,79.48,0.65,12.9269,80.18342,0,2023-02-13 20:40:00
1264,1,29.12,42.86,0.92,13.00128,80.24828,0,2023-02-13 20:40:00
1265,1,40.78,69.29,0.74,12.97091,80.252,0,2023-02-13 20:40:00
1266,1,53.99,57.52,0.58,13.11225,80.24577,1,2023-02-13 20:40:00
1267,1,29.15,2.04,0.02,12.90049,80.18493,1,2023-02-13 20:40:00
1268,1,45.7,74.84,0.74,12.91329,80.24314,0,2023-02-13 20:40:00
1269,1,43.87,64.25,0.21,12.94084,80.20195,1,2023-02-13 20:40:00
1270,1,0.32,21.73,0.25,13.03807,80.23046,0,2023-02-13 20:40:00
1271,1,45.29,4.84,0.44,13.04768,80.1799,1,2023-02-13 20:40:00
1272,1,41.02,78.2,1.13,12.89831,80.14299,0,2023-02-13 20:40:00
1273,1,15.92,43.0,1.5,13.04692,80.16356,0,2023-02-13 20:40:00
1274,1,59.89,68.3,0.99,13.06544,80.13849,0,2023-02-13 20:40:00
1275,1,51.2,13.17,1.26,12.8939,80.14058,1,2023-02-13 20:40:00
1276,1,41.71,48.73,0.79,13.05468,80.1511,0,2023-02-13 20:40:00
1277,1,46.89,69.71,1.72,12.98862,80.16054,1,2023-02-13 20:40:00
1278,1,41.85,51.66,0.13,13.04991,80.23964,1,2023-02-13 20:40:00
1279,1,20.71,0.96,1.54,12.91316,80.18461,1,2023-02-13 20:40:00
1280,1,43.4,45.58,0.22,13.01534,80.13052,1,2023-02-13 20:40:00
1281,1,13.83,62.81,1.23,12.91738,80.18006,0,2023-02-13 20:40:00
1282,1,61.29,1.49,1.85,12.90026,80.13111,1,2023-02-13 20:40:00
1283,1,15.93,36.63,0.97,13.03293,80.21727,0,2023-02-13 20:40:00
1284,1,5.5,29.01,1.56,12.9857,80.17368,0,2023-02-13 20:40:00
1285,1,51.99,67.18,0.1,12.93729,80.17452,1,2023-02-13 20:40:00
1286,1,28.66,70.88,1.9,13.02657,80.24567,1,2023-02-13 20:40:00
1287,1,21.49,20.72,1.88,13.10047,80.1562,0,2023-02-13 20:40:00
1288,1,62.66,39.15,1.13,12.92153,80.16481,0,2023-02-13 20:40:00
1289,1,77.7,56.38,0.94,13.03067,80.21445,0,2023-02-13 20:40:00
1290,1,17.4,68.49,1.38,12.91831,80.2408,0,2023-02-13 20:40:00
1291,1,69.11,58.02,1.42,13.01724,80.17522,0,2023-02-13 20:40:00
1292,1,39.86,9.62,0.8,12.90763,80.20383,1,2023-02-13 20:40:00
1293,1,52.79,54.58,1.78,13.00281,80.17157,1,2023-02-13 20:40:00
1294,1,31.3,37.5,1.02,12.88474,80.19355,0,2023-02-13 20:40:00
1295,1,26.44,44.42,0.86,13.04441,80.1903,0,2023-02-13 20:40:00
1296,1,20.09,79.45,1.07,13.11619,80.15311,0,2023-02-13 20:40:00
1297,1,48.22,23.86,0.54,12.93431,80.22537,1,2023-02-13 20:40:00
1298,1,65.79,72.65,0.74,12.95206,80.22589,0,2023-02-13 20:40:00
1299,1,53.92,49.07,0.26,12.96646,80.25008,1,2023-02-13 20:40:00
1300,1,40.23,19.12,0.97,13.00762,80.17123,1,2023-02-13 20:40:00
1301,1,16.78,77.17,0.61,13.11673,80.12691,0,2023-02-14 20:40:00
1302,1,23.21,58.71,0.73,12.89992,80.13753,0,2023-02-14 20:40:00
1303,1,63.08,43.21,0.29,13.11327,80.22895,1,2023-02-14 20:40:00
1304,1,5.88,5.88,1.15,12.90049,80.23847,1,2023-02-14 20:40:00
1305,1,70.3,72.78,1.68,12.91841,80.18577,1,2023-02-14 20:40:00
1306,1,12.39,14.46,0.4,12.95191,80.13275,0,2023-02-14 20:40:00
1307,1,33.59,52.81,0.08,13.00345,80.19547,1,2023-02-14 20:40:00
1308,1,52.06,61.31,1.5,13.01614,80.1635,1,2023-02-14 20:40:00
1309,1,42.9,15.73,1.34,12.88817,80.15265,1,2023-02-14 20:40:00
1310,1,79.26,44.56,1.63,12.94118,80.1545,1,2023-02-14 20:40:00
1311,1,74.69,31.28,0.28,13.00595,80.19864,1,2023-02-14 20:40:00
1312,1,63.97,20.29,0.98,13.0731,80.19753,1,2023-02-14 20:40:00
1313,1,7.91,37.01,1.11,13.12028,80.21214,0,2023-02-14 20:40:00
1314,1,27.31,5.65,1.31,12.9792,80.15909,1,2023-02-14 20:40:00
1315,1,5.72,49.69,1.66,13.01993,80.22463,0,2023-02-14 20:40:00
1316,1,16.98,1.74,0.75,12.99703,80.24046,1,2023-02-14 20:40:00
1317,1,25.46,59.04,0.48,12.96841,80.16566,0,2023-02-14 20:40:00
1318,1,70.47,37.78,0.68,13.07655,80.16353,0,2023-02-14 20:40:00
1319,1,60.6,13.97,1.33,13.03773,80.2095,1,2023-02-14 20:40:00
1320,1,2.17,40.67,0.89,13.03619,80.12579,0,2023-02-14 20:40:00
1321,1,78.02,22.34,0.78,12.9621,80.18179,1,2023-02-14 20:40:00
1322,1,9.99,45.12,1.23,13.11406,80.15906,0,2023-02-14 20:40:00
1323,1,5.7,6.04,1.42,13.02437,80.16134,1,2023-02-14 20:40:00
1324,1,35.82,60.55,1.74,12.95873,80.15076,1,2023-02-14 20:40:00
1325,1,42.32,21.54,1.91,12.89317,80.22105,1,2023-02-14 20:40:00
1326,1,7.6,62.29,0.02,12.94169,80.15682,0,2023-02-14 20:40:00
1327,1,36.71,5.38,1.34,13.06858,80.16837,1,2023-02-14 20:40:00
1328,1,40.9,44.13,1.66,12.97708,80.20747,1,2023-02-14 20:40:00
1329,1,41.62,47.2,1.29,13.0727,80.18779,0,2023-02-14 20:40:00
1330,1,40.57,45.29,1.63,13.04718,80.16415,1,2023-02-14 20:40:00
1331,1,67.78,36.62,1.83,12.98672,80.1494,1,2023-02-14 20:40:00
1332,1,69.2,13.76,0.78,13.04048,80.24774,1,2023-02-14 20:40:00
1333,1,52.82,51.97,1.63,13.02379,80.1321,1,2023-02-14 20:40:00
1334,1,42.35,34.12,1.99,13.05704,80.20212,1,2023-02-14 20:40:00
1335,1,66.36,57.22,0.54,13.06591,80.23877,1,2023-02-14 20:40:00
1336,1,58.81,26.65,0.64,12.94433,80.16272,1,2023-02-14 20:40:00
1337,1,73.28,10.08,0.22,13.09252,80.13881,1,2023-02-14 20:40:00
1338,1,22.22,52.23,1.08,13.03643,80.20875,0,2023-02-14 20:40:00
1339,1,8.63,78.48,1.11,12.90396,80.24133,0,2023-02-14 20:40:00
1340,1,48.32,29.21,1.61,13.04548,80.16839,1,2023-02-14 20:40:00
1341,1,9.35,63.26,1.22,13.03263,80.17353,0,2023-02-14 20:40:00
1342,1,15.34,76.02,1.96,13.07491,80.19274,0,2023-02-14 20:40:00
1343,1,17.78,78.12,1.74,12.96043,80.1917,0,2023-02-14 20:40:00
1344,1,28.01,47.36,0.18,13.05724,80.22979,1,2023-02-14 20:40:00
1345,1,76.73,6.52,1.65,13.01827,80.22512,1,2023-02-14 20:40:00
1346,1,75.25,23.26,1.32,12.93931,80.21558,1,2023-02-14 20:40:00
1347,1,76.85,67.99,0.37,12.92007,80.1654,1,2023-02-14 20:40:00
1348,1,25.04,62.77,0.12,12.90717,80.20751,0,2023-02-14 20:40:00
1349,1,37.21,0.79,1.26,12.97644,80.20344,1,2023-02-14 20:40:00
